dish_id,menu_section,dish_name,menu_description,cleaned_descriptions,contains_peanuts,contains_egg,contains_sesame,contains_fish,contains_shellfish,contains_soy,contains_meat
4f071734-6fc9-46be-8bb9-1e4c6a56460a,Appetizers,Chicken Finger,"honey mustard, ranch.",honey mustard ranch,0,1,0,0,0,0,1
3473f5bf-1752-4db8-9996-9794e6b8493c,Okazu,104. Edamame,vegan. steamed edamame beans. served with salt or chili garlic salt.,vegan steamed edamame beans served salt chili garlic salt,0,0,0,0,0,0,0
4e260d41-cdcd-4a15-ad33-8f2fab3bfa5b,Sides,Air Baked Fries,original or sweet potato. gluten-free!,original sweet potato,0,0,0,0,0,0,0
94c8e117-cd13-4114-a04a-c385ef3b7fdc,Pasta,Spaghetti & Clams,"local clams, white wine sauce.",local clams white wine sauce,0,0,0,0,0,0,1
1631e394-0890-4a6a-a2e0-8b65b666687c,Appetizers & Sides Orders,Jalapeno Cheddar Poppers (16 pieces),side of ranch.,side ranch,0,0,0,0,0,0,0
75a96158-462d-4be0-9c5f-58ec9f5c2072,Beef,Lomo Saltado,"beef with french fries, onions, tomato, and rice.",beef french fries onions tomato rice,0,0,0,0,0,1,1
925dd7c8-25e3-4a77-b897-19805129196a,Torta,Chorizo Torta,"grilled mexican bun with choice of vegan base pinto, black or refried beans, marinated onions, choice of protein / vegetables, oaxaca cheese, sliced avocado, tomato and chipotle sauce.",grilled mexican bun choice vegan base pinto black refried beans marinated onions choice protein vegetables oaxaca cheese sliced avocado tomato chipotle sauce,0,1,0,0,0,0,1
8ca6ee93-c463-4038-9776-4b49e4d330f1,Hors D'Oeuvres,Escargots,"six snails, garlic and parsley butter",six snails garlic parsley butter,0,0,0,0,0,0,0
367dbf5d-a568-4076-9fd7-fc79a283629f,Vegetarian Corner,V4. Vegetable Curry (Spicy),sauteed assorted fresh vegetable in red curry sauce.,sauteed assorted fresh vegetable red curry sauce,0,0,0,0,0,0,0
6377be86-c787-4d3c-927d-7e411d170111,Kids Menu,Noodle Soup,"rice noodled, chicken broth.",rice noodled chicken broth,0,0,1,0,0,1,1
43a329bc-3441-4030-844e-05af50852c6f,House Specialties,B.B.Q. Pork,served with sticky rice and thai sauce.,served sticky rice thai sauce,0,0,1,0,0,1,1
bf6d3746-fbd2-4f93-a341-b8838a8636d2,Entrées,Buffalo Wing Dinner (6 pieces),served with bleu cheese. includes salad and french fries.,served bleu cheese includes salad french fries,1,0,0,0,0,0,1
e1bbb05e-898c-485e-8206-53d3e12a8ff1,Cheesy Stuffed Cheesy Breads,Cheesy Stuffed Cheesy Garlic Bread (Large),"our oven-baked cheesy breadsticks are generously stuffed with mozzarella cheese and covered with real cheddar cheeses, baked golden brown, and cut into bite-sized strips.",cheesy breadsticks generously stuffed mozzarella cheese covered real cheddar cheeses baked golden brown cut strips,0,1,0,0,0,0,0
4d23805a-1a0b-434f-bf5b-46db27dce319,Salads,Nicoise Salad,greek salad topped with tuna.,greek salad topped tuna,0,1,0,1,0,0,0
3a47c3c0-5b60-446f-823f-06d38e7ab0fd,Chef Special,Chicken Chili,"chicken cooked with fresh garlic, ginger , onion , bell peppers and touch of sweet chili and soy sauce.",chicken cooked fresh garlic ginger onion bell peppers touch sweet chili soy sauce,0,0,0,0,0,1,1
ca0d36a5-8f9c-41f6-8c3b-6461cd5101d1,Curry,41. Yellow Curry,"spicy. flavored with red chili paste with the addition of yellow curry powder tossed in with pepper, pineapple chunks, tomato and onion.",spicy flavored red chili paste addition yellow curry powder tossed pepper pineapple chunks tomato onion,0,0,0,0,0,0,1
1c5d3b30-6aa8-4508-ad46-6f3f23db3c53,Grinder Hot Subs,Battered Eggplant Hot Sub (small),with marinara sauce and mozzarella.,marinara sauce mozzarella,0,1,0,0,0,0,0
6ad0b1d5-0c0f-4522-8ae0-4b5deaea3abf,Specialty Pizzas,House Buffalo Bleu Pizza (Lg),"chicken, buffalo sauce and blue chees.",chicken buffalo sauce blue chees,0,0,0,0,0,0,1
2d9dfe9a-32ca-44e5-8b2e-07c2dde7af0e,Rice Entrées - Chicken,Pumpkin Chicken,pumpkin in tender chicken simmer with tomato curry sauce,pumpkin tender chicken simmer tomato curry sauce,0,0,0,0,0,0,1
c0596d7e-5499-422f-8228-f8d8b7e81e4a,Barbecue,B10. Osam Bulgogi (Serves 2),pork belly and squid in a spicy sauce.,pork belly squid spicy sauce,0,0,1,0,0,1,1
faa34d60-b1e7-4c9d-bf44-aeacb28b59da,Pastas,Pesto,"basil pesto, garlic creamy sauce.",basil pesto garlic creamy sauce,0,0,0,0,0,0,0
6bcd83b3-772c-4689-84bd-76ecd8d1ed37,Boston Specials,Charred Octopus,"fregola, green harissa, roasted red peppers, pickled butternut squash.",fregola green harissa roasted red peppers pickled butternut squash,0,0,0,0,0,0,0
a57bd2cd-fbb0-4fc3-ab56-1d37d533f14a,Pizza,Melanzana Specialty Pizza (thin crust italian style large pizza),"eggplant, plum tomatoes, fresh garlic and basil. modestly put, out of this world!",eggplant plum tomatoes fresh garlic basil modestly put world,0,1,0,0,0,0,0
dde65576-9eec-4265-8caf-42d6fe858e53,Steaks and Ribs,Barbecue Baby Back Ribs (half rack),"10 hour slow roasted, sweet and tangy barbecue sauce, creamy coleslaw, and potato wedges.",hour slow roasted sweet tangy barbecue sauce creamy coleslaw potato wedges,0,0,0,0,0,0,1
3afe109e-a6db-4892-a5cd-6a4fa55c9fc1,Sautéed Specialties,Basil,"red peppers, mushrooms, snow peas, & hot peppers in a basil sauce. very spicy.",red peppers mushrooms snow peas hot peppers basil sauce spicy,0,0,0,0,0,0,0
c0b91cb4-825a-41c2-9510-eb74fbf0b158,Platos Tipicos (Tipical Plates),"Cielo, Mar y Tierra Plate","chicken, shrimp, and meat with rice, beans, and salad.",chicken shrimp meat rice beans salad,0,0,0,0,1,0,1
e87128d9-75bb-46a7-a329-68b7388de025,Appetizers From Sushi Bar,Tuna Tataki Appetizer,thinly sliced seared tuna with spicy ponzu sauce.,thinly sliced seared tuna spicy ponzu sauce,0,0,1,1,0,1,1
cbceb1a3-38b8-441d-9f48-b885cc22ef3a,Dinner - Sides,Regular Anson Mills White Corn Polenta,crispy vidalia onion.,crispy vidalia onion,0,0,0,0,0,0,0
813f2d91-b192-4f38-ac5e-ec2646abb3b2,Steak Subs,Steak Pomodoro Sub,grilled tomato and melted fresh mozzarella.,grilled tomato melted fresh mozzarella,0,0,0,0,0,1,1
b7113b9d-d9cb-4e1a-a725-1882a6d3bf80,Appetizers,Super Nachos,"nacho chips topped with cheddar cheese accompanied with pico de gallo, guacamole, and sour cream, chilli beans, and spicy meat souce.",nacho chips topped cheddar cheese accompanied pico de gallo guacamole sour cream chilli beans spicy meat souce,0,0,0,0,0,0,1
b9b57cfc-ddb5-4466-b7fb-9a18ba363428,"Burger,Sandwiches,Subs",Chicken Parmesan Sandwich,cheese mushrooms peppers fries or fried onion rings.,cheese mushrooms peppers fries fried onion rings,0,1,0,0,0,0,1
a51294c6-a970-4557-b931-2ebecf6de20b,Hot Entrées,Chicken Piccata (large),breaded chicken sautéed with lemon and capers in a light white wine sauce. does not include pasta.,breaded chicken sautéed lemon capers light white wine sauce include pasta,0,1,0,0,0,0,1
121dcd2a-3180-45ee-8bad-8cb40f3ce7cd,Sushi Bar Luncheon Specials,J. Maki Specials,"california maki, tekka maki and kappa maki.",california maki tekka maki kappa maki,0,0,0,0,0,0,0
78c35ad2-61e5-47ae-9339-ae0f7f604746,Bibite Gassate (Sparkling Drinks),Niasca Sparkling Limonata (8.75 FL oz.),sparkling lemon soda from liguria.,sparkling lemon soda liguria,0,0,0,0,0,0,0
7e845089-dd73-49d7-b6cb-883e7d5290c2,Gourmet Pizzas,Chicken Fajita Pizza (small 10 inch),"grilled chicken, tomatoes, onions, garlic, black pepper and green peppers.",grilled chicken tomatoes onions garlic black pepper green peppers,0,0,0,0,0,0,1
604e9fd0-1395-429b-9d34-bff205db4a3d,Doughnut Cakes,Chocolate Cake,2 doughnuts with housemade jam core and buttercream frosting.,doughnuts housemade jam core buttercream frosting,0,1,0,0,0,0,0
8b85e44e-c737-4172-9413-f6a1648e1f65,Gourmet Pizza,House Special Pizza (large 16 inch pizza),"tomato sauce base. pepperoni, sausage, hamburger, onions, peppers and mushrooms.",tomato sauce base pepperoni sausage hamburger onions peppers mushrooms,0,0,0,0,0,0,1
0016188c-2d52-403f-bf88-721779b1c6ed,Wraps,Buffalo Chicken Wrap,"hot sauce, blue cheese, lettuce, and tomatoes.",hot sauce blue cheese lettuce tomatoes,0,0,0,0,0,0,1
e105bc5f-7bc3-474c-ae34-9acc5f688d54,"Classic Appetizers, Sides & Fries",Tater Tots with Free Dipping Sauce (Small),"log shaped tater tot potatoes that are cooked to crispy perfection , enjoy anytime , breakfast, lunch , dinner snack.",log shaped tater tot potatoes cooked crispy perfection enjoy anytime breakfast lunch dinner snack,0,0,0,0,0,0,0
f9b01e84-b810-4ba1-8d18-d625057a0008,Steaks,Steak & Egg (Large),"sub roll, american, egg, sausage, and steak.",sub roll american egg sausage steak,0,1,0,0,0,0,1
4481a309-e03a-4ff4-9d06-f53303ab80a0,Sauteed Dishes (Dinner),ST4. Broccoli (duck),stir fried broccoli with carrot and mushroom in light brown sauce.,stir fried broccoli carrot mushroom light brown sauce,0,0,1,0,0,0,1
1e0bebb6-e2f5-40fd-b983-7e5383a0f481,Salads (Salad & Chili),Goat Cheese & Walnut Salad,new. masculine salad greens and delicious goat cheese topped glazed walnuts and sweet 'craisins'. balsamic vinaigrette on the side.,new masculine salad greens delicious goat cheese topped glazed walnuts sweet balsamic vinaigrette side,0,0,0,0,0,0,1
48c9e4ec-d444-4b47-aaf2-69b997b059dc,Grazing,Kale Caesar Salad (half),chopped with shaved parmesan cheese.,chopped shaved parmesan cheese,0,0,0,0,0,0,1
5db66b77-eb38-4c2f-a17f-df834115e5df,Seafood Offering,Seafood Delight,"shrimp, scallops, and squid with assorted vegetables in a delicious brown sauce.",shrimp scallops squid assorted vegetables delicious brown sauce,0,1,0,0,1,0,0
33c5c587-b440-406b-b6d3-45f412dca973,Specialty Pizzas,Shrimp Chicken Alfredo Pizza (small),"shrimp, chicken, alfredo sauce, and pizza cheese.",shrimp chicken alfredo sauce pizza cheese,0,0,0,0,1,0,1
6f47e334-fb0d-49ed-86cb-a3bc6d8c8db1,Salads,Caesar Salad (large),crisp romaine lettuce sprinkled with shredded parmesan cheese and croutons. served with ken's famous caesar dressing.,crisp romaine lettuce sprinkled shredded parmesan cheese croutons served ken famous caesar dressing,0,1,0,0,0,0,0
6c9d0721-00e2-4970-854e-327ad79777d9,Grab and Go,Fiesta Salad,"black beans, rice, corn, peas, carrots, green onion, seasonings, love.",black beans rice corn peas carrots green onion seasonings love,0,0,0,0,0,0,1
be834a0d-bb21-48dc-a464-ba2c9176ab04,Children Menu,Chicken Tenders,with happy face potato cakes and orange garnish.,happy face potato cakes orange garnish,0,1,0,0,0,0,1
ff03dc36-7306-49bc-b52b-6c410acb5a05,Zensai: Appetizers from the Kitchen,Yamitsuki Addictive Cabbage,"cabbage, chicken broth, sesame oil, sesame.",cabbage chicken broth sesame oil sesame,0,0,1,0,0,0,1
bd0f3d0d-ac1a-478b-802c-6dd89d015666,Drink,Mango Green Tea,"mango juice, sugar, green tea.",mango juice sugar green tea,0,0,0,0,0,0,0
5e53c8ca-a81f-4b57-8b4a-9f3387485791,Hot Subs & Wraps,Chicken Parmesan Sub,chicken cutlet covered with marinara sauce and topped with melted provolone cheese.,chicken cutlet covered marinara sauce topped melted provolone cheese,0,0,0,0,0,0,1
620465c4-5b49-4e8e-a8e2-b8bd82d6acd8,Soup & Salad,Caesar Salad,"vegetarian. crispy parmesan, herb croutons and roasted garlic dressing.",vegetarian crispy parmesan herb croutons roasted garlic dressing,0,1,0,0,0,0,0
35f23504-313c-4383-b6b1-9e5b090b7709,Pub Specialties,Super Oatmeal,"vegan. slow-cooked oats, almond butter, goji berries, and sweet shredded coconut.",vegan oats almond butter goji berries sweet shredded coconut,0,0,0,0,0,0,1
9c3249e8-56ab-4822-8c33-8b5077ae2597,Combo Plates,Deluxe Kabob Plate,"two chicken kabob, two lamb kabob, two kafta kabob, served over rice and mediterranean salad.",two chicken kabob two lamb kabob two kafta kabob served rice mediterranean salad,0,1,0,0,0,0,1
47dcf552-08ef-43ce-beae-eaeefcc5ec1a,Pita Roll - Ups,Buffalo Chicken,"buffalo chicken, lettuce, tomato and blue cheese.",buffalo chicken lettuce tomato blue cheese,0,0,0,0,0,0,1
cab8c79a-7a01-42d6-bc94-4129949fedb5,Roll Ups,Chicken Kabob Roll up,"romaine lettuce, onion, peppers, tomato and italian dressing. with syrian bread.",romaine lettuce onion peppers tomato italian dressing syrian bread,0,0,0,0,0,0,1
032f5f8e-7d2d-46d9-a097-b9d814667615,More of Our Specialty Pizzas,"The 'Very Veggie Red' (Small 10"")","our traditional red sauce pizza topped with fresh broccoli, mushrooms, peppers, and onions.",traditional red sauce pizza topped fresh broccoli mushrooms peppers onions,0,0,0,0,0,0,1
fe09f074-9b86-4526-8878-b316fb575bdf,Sandwiches,BPS (full),"roasted turkey, bacon, spicy mayo, avocado, cheddar cheese, and lettuce on sourdough bread.",roasted turkey bacon spicy mayo avocado cheddar cheese lettuce sourdough bread,0,0,0,0,0,0,1
c4963150-15fb-4c48-bd66-0836c85a679e,Catering Beef,Beef Masala (large),"tender cubes of beef cooked in mildly spiced creamy, and tomato sauce.",tender cubes beef cooked mildly spiced creamy tomato sauce,0,0,0,0,0,0,1
ac90b394-e1a7-4b4d-97d2-d456f2c982ee,Pasta Dishes,Pasta with Meatballs,served with house salad and your choice of dressing.,served house salad choice dressing,0,1,0,0,0,0,1
7dc6349a-87e2-421a-b829-e0260efa83e7,Luncheon Specials,L11. Pick Any Two Appetizers,w. pork fried rice.,pork fried rice,0,1,0,0,0,1,1
d4d45f6a-c4a4-4adf-a265-fc7f2415986f,Rice Dishes,D21. Dolsot Bibimbap,"bibimbap served on hot stone pot. choice of: vegetables, tofu, beef, kimchi deaji, chicken.",bibimbap served hot stone pot choice vegetables tofu beef kimchi deaji chicken,0,1,1,0,0,1,1
8e900a08-0dd9-4aad-9fcf-9d56d9fe1745,Plates,Il Molo Burger,cheese and french fries.,cheese french fries,0,0,0,0,0,0,0
c54bd688-a47d-48a7-8a8d-5183cd686f61,Pasta Entrées,Chicken Limone w/ Pasta (small),breaded chicken in a white wine & lemon sauce. served with pasta.,breaded chicken white wine lemon sauce served pasta,0,1,0,0,0,0,1
2173210c-aca9-467f-a794-51280d5b9322,Hamburger Hodgies,Western Burger (large 13 inch),"ham, peppers, onions, cheese, tomato.",ham peppers onions cheese tomato,0,0,0,0,0,0,1
c3053164-26f7-48e0-9578-8c99d62b3ea6,Plats Principaux,Moules Frites,"pernod, lemon, shallots, fine herbs, and frites. consuming raw or undercooked meats, poultry, seafood, shellfish or eggs may increase your risk of foodborne illness.",pernod lemon shallots fine herbs frites consuming raw undercooked meats poultry seafood shellfish eggs may increase risk foodborne illness,0,1,0,0,0,0,1
26408d6d-be90-4815-9c57-a6f0cf233185,Grill,Douzo's Spare Ribs,seared with our house bbq sauce.,seared house bbq sauce,0,0,0,0,0,0,0
2e7ea059-a190-4444-a441-392dc212986e,Fresh Smoothies,Powerhouse Avocado,"avocado, banana, yogurt.",avocado banana yogurt,0,0,0,0,0,0,0
75079d21-5cce-4366-b2c5-8855e70961b8,"Steak Subs, Wraps and Paninis",Steak & Mushroom Combo (large panini),includes choice of side and a can of soda.,includes choice side soda,0,0,0,0,0,1,1
ec460e78-e785-4581-b7f5-cf57f0cdab70,Gourmet Pizza,Pesto Chicken Pizza (x   large ( 20 inch )),chicken and pesto sauce.,chicken pesto sauce,0,1,0,0,0,0,1
3fcc1fdf-4887-4c82-a238-72343d4af52c,Hot Subs,Veal Parm (Small),"sub roll, provolone, veal cutlet, and marinara.",sub roll provolone veal cutlet marinara,0,0,0,0,0,0,0
86450329-9201-452f-aa08-40c27e0cef9b,Taco,Al Pastor Taco,"fresh 4"" hot corn tortillas, vegan base pinto, black or refried beans, choice of protein / vegetables, lettuce, pico de gallo and choice of salsa.",fresh hot corn tortillas vegan base pinto black refried beans choice protein vegetables lettuce pico de gallo choice salsa,0,0,0,0,0,0,1
cd53be60-2775-4db7-ba5f-3302ea169e14,Desserts,Fried Dough Bites,with cinnamon & powdered sugar with caramel drizzled on top.,cinnamon powdered sugar caramel drizzled top,0,0,0,0,0,0,0
33f2075c-1d50-4ff5-aa44-cbe4ba606b8d,Cold Beverages,Mineral Waters (large),"evian, from the french alps.",evian french alps,0,0,0,0,0,0,0
ec492e7a-9ba8-4b5f-a6fb-ca54cd0e59f7,Featured Items,Kimchee Bulgoki (bowl),"bulgoki beef, kimchee salad, romaine lettuce, sweet carrot pickles, sweet chili sauce, scallions.",bulgoki beef kimchee salad romaine lettuce sweet carrot pickles sweet chili sauce scallions,0,0,1,0,1,1,1
a67171d6-cdd9-40a2-ba6b-74b147e2a1dc,Chicken,Szechuan Chicken with Peanut,hot and spicy.,hot spicy,1,1,1,0,0,1,1
0cde4ce8-2907-47cf-ad54-fcc0ca8f0778,Beef Noodle Soup,19. Tai Nam (small),"rare steak, and well-done flank. * consuming raw or undercooked meat, poultry, seafood, shellfish or eggs may increase your risk of foodborne illness.",rare steak flank consuming raw undercooked meat poultry seafood shellfish eggs may increase risk foodborne illness,0,1,0,0,0,0,1
3571dfeb-cecf-4c2c-8f27-43798f1183f5,Uramaki,Crazy Roll (regular),"tuna, salmon, white fish, tobki and spicy mayo.",tuna salmon white fish tobki spicy mayo,0,0,0,1,0,0,1
87b31ef3-0530-4583-b67a-324c8e9ca78b,Rice & Peas or White Rice ‏,Medium,freshly steamed cooked white rice and rice with red kidney beans.,freshly steamed cooked white rice rice red kidney beans,0,0,0,0,0,0,0
37825839-a9ef-4d6b-966f-630c77ab5dbc,Viandes,Agneau du Printemps,"spring lamb trio, english peas, baby gem lettuce, marjoram",spring lamb trio english peas baby gem lettuce marjoram,0,0,0,0,0,0,0
4fc6cada-3adc-4b28-b2f2-19a59255363f,Pasta,Chicken & Broccoli,new. grilled chicken and fresh broccoli. served with fettuccine or penne in a flavorful italian alfredo sauce.,new grilled chicken fresh broccoli served fettuccine penne flavorful italian alfredo sauce,1,0,1,0,0,1,1
45bab47c-f22e-4c6c-8e30-2248d0bf8daf,Appetizers,Jumbo Wings,"served buffalo, bbq, thai chili or teriyaki.",served buffalo bbq thai chili teriyaki,0,0,0,0,0,0,1
326324c6-905b-469e-aded-31e1c6962a35,Curries,Yellow Curry,"gluten-free. spicy. sautéed pineapple, onions, carrots and red-green peppers in thai yellow curry sauce.",spicy sautéed pineapple onions carrots peppers thai yellow curry sauce,0,0,0,0,0,0,1
9a18c2fe-e401-48b9-8374-af706e4523e3,Mixed Plate,Mixed Grill Plate,"chicken kabab, beef kabab, kafta kabab, with rice, salad. pickles. garlic spread and tahini sauce aside",chicken kabab beef kabab kafta kabab rice salad pickles garlic spread tahini sauce aside,0,0,1,0,0,0,1
5f92613c-1d32-4287-a48f-ab512f39585a,Signature Calzones,"Turkodella (GB) 24""","turkey, mortadella, american cheese, shredded mozzarella, chopped tomatoes, onions, feta.",turkey mortadella american cheese shredded mozzarella chopped tomatoes onions feta,0,0,0,0,0,0,1
e2303006-6f6a-40dd-8965-f2c1f83c769b,Meat Roll Ups,Chicken Kabab,"white meat marinated in combination of spices with feta, hummus and tahini sauces.",white meat marinated combination spices feta hummus tahini sauces,0,0,1,0,0,0,1
c3cab6c7-2930-4284-ae16-7f272914c79c,Cini's Classic Pizzas,"""The Roni"" (16 inch)",our signature sauce with crispy pepperoni with our 5-cheese blend.,signature sauce crispy pepperoni blend,0,0,0,0,0,0,0
f6356a07-2ec5-45d5-b3af-f0de11ff2986,Special Combination Plates,3. Pan Fried Noodles (1 App),"with choice of beef with mixed vegetables, szechuan style bean curd (tofu), chicken with mixed vegetables, beef with pepper and onions, beef with broccoli, shrimp with lobster sauce, chicken, and green beans, chicken, and broccoli.",choice beef mixed vegetables szechuan style bean curd tofu chicken mixed vegetables beef pepper onions beef broccoli shrimp lobster sauce chicken green beans chicken broccoli,1,1,1,0,1,1,1
a9d402d5-249d-496e-a98d-6ea5e98f2b32,Gourmet Pizzas,Alfredo Pizza (small),"chicken, broccoli, alfredo.",chicken broccoli alfredo,0,0,0,0,0,0,1
b19db7ce-774e-46df-89b6-3b851a07008f,Vegetables,Eggplant with Garlic Sauce,hot and spicy.,hot spicy,0,1,0,0,0,1,0
30845896-b42d-4e6f-b1fb-aa16257e509d,Sides,Bean Sauce,sauce pois.,sauce pois,0,0,0,0,0,0,1
9190dc55-d2d2-4fc3-828f-09004516d3c7,Create Your Own Pizza,Small Buffalo Pizza,"buffalo sauce, blue cheese cream, mozzarella & parmesan",buffalo sauce blue cheese cream mozzarella parmesan,0,0,0,0,0,0,1
6d71bb7e-419f-4a83-af91-e4a1882c7830,Brunch,Fuji’s Old-Fashioned French Toast,"with side fresh fruit, whipped cream, real maple syrup.",side fresh fruit whipped cream real maple syrup,0,1,0,0,0,0,0
ed74fcec-ffdb-4d88-bab0-2753c23ea4ac,Seafood,Fish and Chips,"served with fries, coleslaw, and tartar sauce.",served fries coleslaw tartar sauce,0,0,0,1,0,0,1
5725657a-5003-49f0-84e1-e99493cc9ffc,Hot Paninis,Parmigiana Panini,eggplant or chicken with homemade marinara sauce and mozzarella cheese.,eggplant chicken homemade marinara sauce mozzarella cheese,0,1,0,0,0,0,1
8815e393-8a8e-490a-b4c9-dacb2341f562,Sandwiches,Beer Steamed Pastrami,"traditional red pastrami, swiss, tavern mustard, onion roll.",traditional red pastrami swiss tavern mustard onion roll,0,0,0,0,0,0,1
cfdcb3b7-7980-4496-bce2-1ad65bf0d8ac,Tea & Coffee,Green Tea,served with cardamom.,served cardamom,0,0,0,0,0,0,0
70724b36-91a4-4903-a53d-6cab3db4274b,Daily Soups,Tomato Basil with Rice (small),"this is an italian style tomato soup that is loaded with rice and fresh basil. vegetarian. dairy-free. vegan. gluten-free. small (8 oz): 110 calories, medium (12 oz): 170 calories, large (16 oz): 220 calories, quart: 440 calories",italian style tomato soup loaded rice fresh basil vegetarian vegan small oz calories medium oz calories large oz calories quart calories,0,0,0,0,0,0,0
b888a05b-2b0c-45e1-9f2a-463241a77368,Buffalo Tenders,Boneless Buffalo Tenders (8 pieces),served with carrots and bleu cheese.,served carrots bleu cheese,0,1,0,0,0,0,1
072102a9-c5cb-4494-9a88-4297c6445aad,Kaisen Dons,Hamachi Don,sliced yellowtail over a bed of sushi rice.,sliced yellowtail bed sushi rice,0,0,0,0,0,0,1
52aee570-5fc1-4d9f-a0bd-f6a6fe9a8650,White Pizza,Old Colony (thin crust italian style large pizza),"ranch dressing sauce, bacon and grill chicken.",ranch dressing sauce bacon grill chicken,0,0,0,0,0,0,1
6d04cfb1-0946-46c4-bc1e-e1012d02a66d,Samplers/Sliders,Steak Tacos,"soft flour tortilla with monterey jack and cheddar cheese, a dash of coleslaw, pico de gallo, and a dab of sour cream, finished off with a touch of scallions.",soft flour tortilla monterey jack cheddar cheese dash coleslaw pico de gallo dab sour cream finished touch scallions,0,0,0,0,0,0,1
524400d8-e103-4c8b-8763-50a7eaf1a1d8,Signature Garlic Bread,The Black Jack Garlic Bread,"prosciutto bits, mozzarella, tomatoes, pesto, balsamic.",prosciutto bits mozzarella tomatoes pesto balsamic,0,0,0,0,0,0,1
1535a85d-1526-4cb0-9331-dfd29f0c1e83,Desayunos (Breakfast),Platanos con Frijoles y Crema Desanyuno,plantains with beans and cream.,plantains beans cream,0,0,0,0,0,0,0
f7603eb3-d14c-4330-96dc-c2bba36f82e3,Mexican,Chips (chips and salsa),create your own.,create,0,0,0,0,0,0,0
01a7fdf4-4320-48a7-b758-cb113992e79a,Soup,Sopa de Pescado (small),fish soup.,fish soup,0,0,0,1,0,0,1
abc761f0-e79f-4ffe-b9c6-9397f3cbc683,Chinese Stir-Fried,CH9 Steak Tips with Spicy Basil,spicy.,spicy,0,0,0,0,0,0,1
c8a52124-d497-4be5-bc8d-52c7e102c9e2,Sandwiches,Madison Park (full),"tuna, sweet relish, mayonnaise, cheddar cheese on sourdough bread.",tuna sweet relish mayonnaise cheddar cheese sourdough bread,0,0,0,1,0,0,0
663aed50-14ca-4205-bf2f-e4ed7ca214bd,Appetizers,1. Pastelitos,"mini patties. half dozen. chicken, cheese.",mini patties half dozen chicken cheese,0,1,0,0,0,0,1
6ccbce3d-6c1b-48cb-a4a9-278452687a7b,Vegetables,Tofu Garden,"broccoli, baby corn, mushroom, bamboo shoot, green pepper, cauliflower, zucchini, carrot, snow pea, and fried tofu in mild sauce",broccoli baby corn mushroom bamboo shoot green pepper cauliflower zucchini carrot snow pea fried tofu mild sauce,0,0,0,0,0,1,0
4ee7182b-c6b5-4c25-9756-f3e3eebf1c0a,Lunch,Chicken Salad Sandwich,"chicken, celery, roasted pepitas, red onions, cranberries, and mayo on balsamic dressed spinach and rosemary focaccia.",chicken celery roasted pepitas red onions cranberries mayo balsamic dressed spinach rosemary focaccia,0,0,0,0,0,0,1
8bd223d3-2cb3-4e2e-9d12-3966edde29c6,Dinner,Far East Baja Style Fish Tacos,"dressed red cabbage, charred-corn pico de gallo, kaffir lime, white sauce (2).",dressed red cabbage pico de gallo kaffir lime white sauce,0,0,0,1,0,0,1
e2f1353b-ace8-4bf6-a051-ab62d45c51d4,Cold Subs,Italian (medium),"provolone, mortadella, hot ham and salami.",provolone mortadella hot ham salami,0,0,0,0,0,0,1
afc93209-a564-4000-9249-9405c98248e9,Noodle Soups,NS1. Chicken Noodle Soup,"famous thai noodle soup in spices, sweet and sour with ground chicken, bean sprouts topped with ground peanuts.",famous thai noodle soup spices sweet sour ground chicken bean sprouts topped ground peanuts,1,1,0,0,0,1,1
b11cb056-1276-4e42-90a7-501683db225c,Appetizers,Scotch Egg,soft poached egg wrapped in house made garlic & sage pork sausage.,soft poached egg wrapped house made garlic sage pork sausage,0,1,0,0,0,0,1
8f6d2517-7f54-4edc-abcc-efa7c09f6fa0,Appetizer,Saucisson Aligot,"braised garlic sausage, tomme d’auvergne, grain mustard, périgord truffle gravy.",braised garlic sausage tomme auvergne grain mustard périgord truffle gravy,0,0,0,0,0,0,1
8210fcba-eb57-4d53-abdb-841396e620c8,Middle Eastern Roll-Ups and Dinners,Spinach Pie,"chopped tomatoes, onions, spinach and lemon wrapped with flat dough.",chopped tomatoes onions spinach lemon wrapped flat dough,0,1,0,0,0,0,0
af9b2757-4f74-4d96-94e7-f6e98e21196c,Beverages,Thai Iced Coffee,"famous thai coffee brewed, sweetened & topped with milk.",famous thai coffee brewed sweetened topped milk,0,0,0,0,0,0,0
0b83a88d-53d5-4e88-ad51-122eb1dc311d,From The Gulf,Chili Shrimps,"spicy. golden fried shrimps with a special blend of thai herbs in hot chili oil, red and green peppers, topped with crispy basil leaves.",spicy golden fried shrimps special blend thai herbs hot chili oil red green peppers topped crispy basil leaves,0,1,0,0,1,1,0
118b594d-1b5b-4884-b59c-3d5c685bc2a3,Side Orders,French Fries (large),popular.,popular,0,0,0,0,0,0,0
ffad6d88-793b-407c-8a63-1f7c0441c0de,Beef,Beef with Yu Xiang Sauce,￼spicy.,,0,0,0,0,0,0,1
c3ef68ba-6177-4b20-8806-478a051a9136,Specialty Pizzas,House Special (medium 12 inch),"pepperoni, eggplant, roasted peppers, broccoli, mozzarella and romano cheese.",pepperoni eggplant roasted peppers broccoli mozzarella romano cheese,0,1,0,0,0,0,0
